farm_id,farm_name,room_id,date,week,day_of_week,age_days,birds_start,mortality_daily,birds_end,cumulative_mortality,mortality_rate,avg_weight_kg,daily_gain_kg,feed_kg_total,feed_kg_per_bird,water_liters_total,eggs_produced,avg_egg_weight_g,egg_grade_a_pct,temperature_c,humidity_pct,stress_index,health_event,feed_price_per_kg_usd,feed_cost_usd,med_cost_usd,energy_cost_usd,labor_cost_usd,other_costs_usd,total_costs_usd,egg_price_per_dozen_usd,egg_revenue_usd,profit_usd,fcr
FARM_003,Nazim's Farm,Room 2,2025-04-28,70,1,483,531,1,530,470,47.0,1.919,-0.027,73.92,0.1392,143.1,368,51.7,64.6,22.2,55.3,0.0,normal,0.448,33.12,1.33,5.94,12.22,2.67,55.28,3.6,110.4,55.12,0.0
FARM_003,Nazim's Farm,Room 3,2025-04-28,70,1,483,557,1,556,444,44.4,1.971,0.0077,75.35,0.1353,148.7,340,53.1,74.3,25.9,45.9,0.211,normal,0.448,33.76,1.39,7.3,12.52,2.74,57.71,3.6,102.0,44.29,17.569
FARM_003,Nazim's Farm,Room 1,2025-04-29,70,2,484,505,0,505,495,49.5,2.008,0.032,68.7,0.136,128.5,361,51.0,61.7,21.0,59.9,0.0,normal,0.449,30.85,1.26,5.5,12.06,2.37,52.04,3.61,108.6,56.56,4.251
FARM_003,Nazim's Farm,Room 2,2025-04-29,70,2,484,530,0,530,470,47.0,1.963,0.017,70.91,0.1338,129.8,314,53.0,73.8,27.0,43.6,0.332,normal,0.449,31.84,1.32,7.7,12.41,2.29,55.56,3.61,94.46,38.9,7.87
FARM_003,Nazim's Farm,Room 3,2025-04-29,70,2,484,556,0,556,444,44.4,1.928,-0.0353,75.46,0.1357,154.4,350,54.5,71.3,25.9,52.3,0.144,normal,0.449,33.88,1.39,7.3,11.64,2.63,56.84,3.61,105.29,48.45,0.0
FARM_003,Nazim's Farm,Room 1,2025-04-30,70,3,485,505,0,505,495,49.5,1.977,0.001,66.22,0.1311,143.4,338,50.8,62.0,22.2,47.9,0.034,normal,0.449,29.73,1.26,5.94,12.06,2.32,51.31,3.61,101.68,50.37,131.129
FARM_003,Nazim's Farm,Room 2,2025-04-30,70,3,485,530,0,530,470,47.0,1.932,-0.014,71.48,0.1349,140.1,333,52.7,65.0,23.6,53.7,0.0,normal,0.449,32.09,1.32,6.45,11.74,2.27,53.87,3.61,100.18,46.31,0.0
FARM_003,Nazim's Farm,Room 3,2025-04-30,70,3,485,556,2,554,446,44.6,1.948,-0.0153,76.58,0.1377,138.0,394,53.1,74.0,24.0,64.0,0.0,normal,0.449,34.38,1.39,6.6,12.32,2.69,57.38,3.61,118.53,61.15,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-01,70,4,486,505,0,505,495,49.5,1.97,-0.006,72.37,0.1433,143.0,338,54.6,71.1,26.8,47.3,0.256,normal,0.449,32.49,1.26,7.63,11.43,2.29,55.1,3.62,101.96,46.86,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-01,70,4,486,530,1,529,471,47.1,1.924,-0.022,71.85,0.1356,147.9,333,52.3,59.3,23.3,42.4,0.124,normal,0.449,32.26,1.32,6.34,11.62,2.59,54.13,3.62,100.45,46.32,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-01,70,4,486,554,2,552,448,44.8,1.95,-0.0133,79.14,0.1429,159.2,340,51.3,65.7,24.4,52.1,0.03,normal,0.449,35.53,1.39,6.75,11.65,2.41,57.73,3.62,102.57,44.84,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-02,70,5,487,505,0,505,495,49.5,1.956,-0.02,69.31,0.1372,131.2,345,51.3,68.9,21.6,46.9,0.051,normal,0.449,31.12,1.26,5.72,11.63,2.32,52.05,3.62,104.08,52.03,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-02,70,5,487,529,0,529,471,47.1,1.977,0.031,70.67,0.1336,133.5,319,51.5,60.4,26.6,46.5,0.254,normal,0.449,31.73,1.32,7.55,11.44,2.27,54.31,3.62,96.23,41.92,4.309
FARM_003,Nazim's Farm,Room 3,2025-05-02,70,5,487,552,0,552,448,44.8,1.95,-0.0133,73.85,0.1338,149.6,373,51.0,62.4,21.2,53.8,0.0,normal,0.449,33.16,1.38,5.57,11.48,2.73,54.32,3.62,112.52,58.2,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-03,70,6,488,505,0,505,495,49.5,2.013,0.037,68.65,0.1359,140.3,309,52.6,55.7,27.4,58.7,0.258,normal,0.45,30.89,1.26,7.85,12.12,2.49,54.61,3.62,93.22,38.61,3.674
FARM_003,Nazim's Farm,Room 2,2025-05-03,70,6,488,529,1,528,472,47.2,1.968,0.022,71.96,0.136,139.5,339,51.6,63.4,22.0,56.1,0.0,normal,0.45,32.38,1.32,5.87,12.19,2.71,54.47,3.62,102.27,47.8,6.183
FARM_003,Nazim's Farm,Room 3,2025-05-03,70,6,488,552,1,551,449,44.9,1.987,0.0237,72.26,0.1309,154.3,316,53.5,69.1,26.0,45.6,0.224,normal,0.45,32.52,1.38,7.33,12.14,2.3,55.67,3.62,95.33,39.66,5.523
FARM_003,Nazim's Farm,Room 1,2025-05-04,70,7,489,505,0,505,495,49.5,1.975,-0.001,70.72,0.14,146.8,268,52.0,59.0,27.3,41.9,0.383,normal,0.45,31.82,1.26,7.81,11.94,2.58,55.41,3.63,81.07,25.66,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-04,70,7,489,528,0,528,472,47.2,1.928,-0.018,72.55,0.1374,141.1,327,53.0,76.8,25.1,51.1,0.083,normal,0.45,32.65,1.32,7.0,11.44,2.32,54.73,3.63,98.92,44.19,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-04,70,7,489,551,0,551,449,44.9,1.95,-0.0133,78.99,0.1434,169.9,374,52.3,70.0,23.7,49.2,0.013,normal,0.45,35.55,1.38,6.49,11.41,2.51,57.34,3.63,113.14,55.8,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-05,71,1,490,505,0,505,495,49.5,1.985,0.009,70.59,0.1398,146.9,293,54.5,66.8,27.4,57.8,0.258,normal,0.45,31.77,1.26,7.85,12.49,2.46,55.83,3.63,88.63,32.8,15.531
FARM_003,Nazim's Farm,Room 2,2025-05-05,71,1,490,528,1,527,473,47.3,1.919,-0.027,69.78,0.1322,129.2,316,52.7,59.0,25.2,42.1,0.22,normal,0.45,31.4,1.32,7.04,11.78,2.38,53.92,3.63,95.59,41.67,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-05,71,1,490,551,1,550,450,45.0,1.978,0.0147,72.85,0.1322,153.7,348,54.7,78.3,22.2,45.0,0.082,normal,0.45,32.78,1.38,5.94,11.72,2.66,54.48,3.63,105.27,50.79,8.994
FARM_003,Nazim's Farm,Room 1,2025-05-06,71,2,491,505,0,505,495,49.5,1.961,-0.015,71.64,0.1419,153.4,302,53.8,74.0,27.8,51.2,0.288,normal,0.45,32.24,1.26,7.99,12.54,2.66,56.69,3.64,91.61,34.92,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-06,71,2,491,527,0,527,473,47.3,1.914,-0.032,73.29,0.1391,138.4,330,53.3,73.5,26.0,38.9,0.333,normal,0.45,32.98,1.32,7.33,12.43,2.27,56.33,3.64,100.1,43.77,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-06,71,2,491,550,1,549,451,45.1,1.946,-0.0173,78.92,0.1435,162.8,341,50.8,69.0,24.8,50.6,0.061,normal,0.45,35.51,1.38,6.89,11.8,2.74,58.32,3.64,103.44,45.12,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-07,71,3,492,505,0,505,495,49.5,2.011,0.035,66.17,0.131,145.3,328,51.4,64.3,23.5,48.2,0.029,normal,0.451,29.84,1.26,6.42,12.35,2.48,52.35,3.64,99.49,47.14,3.744
FARM_003,Nazim's Farm,Room 2,2025-05-07,71,3,492,527,1,526,474,47.4,1.964,0.018,70.44,0.1337,135.0,345,53.7,76.2,27.6,52.6,0.273,normal,0.451,31.77,1.32,7.92,11.43,2.58,55.02,3.64,104.65,49.63,7.426
FARM_003,Nazim's Farm,Room 3,2025-05-07,71,3,492,549,0,549,451,45.1,1.983,0.0197,76.9,0.1401,154.1,325,51.2,56.9,26.4,50.6,0.182,normal,0.451,34.68,1.37,7.48,12.45,2.74,58.72,3.64,98.58,39.86,7.11
FARM_003,Nazim's Farm,Room 1,2025-05-08,71,4,493,505,1,504,496,49.6,1.954,-0.022,70.28,0.1392,149.6,325,53.3,71.8,26.2,58.4,0.167,normal,0.451,31.7,1.26,7.41,11.82,2.61,54.8,3.64,98.58,43.78,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-08,71,4,493,526,1,525,475,47.5,1.936,-0.01,74.86,0.1423,164.4,304,53.5,71.3,27.5,40.8,0.416,normal,0.451,33.76,1.31,7.88,11.63,2.63,57.21,3.64,92.21,35.0,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-08,71,4,493,549,2,547,453,45.3,2.002,0.0387,72.58,0.1322,153.4,332,51.4,64.2,25.1,52.3,0.083,normal,0.451,32.73,1.37,7.0,11.76,2.52,55.38,3.64,100.71,45.33,3.416
FARM_003,Nazim's Farm,Room 1,2025-05-09,71,5,494,504,2,502,498,49.8,1.937,-0.039,69.04,0.137,144.3,320,54.5,79.7,21.8,45.9,0.067,normal,0.451,31.14,1.26,5.79,12.36,2.67,53.22,3.65,97.33,44.11,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-09,71,5,494,525,0,525,475,47.5,1.946,0.0,69.96,0.1333,151.7,317,52.5,64.7,25.3,47.6,0.138,normal,0.451,31.55,1.31,7.08,12.35,2.38,54.67,3.65,96.42,41.75,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-09,71,5,494,547,1,546,454,45.4,1.943,-0.0203,75.22,0.1375,144.6,333,51.2,62.4,27.0,63.5,0.227,normal,0.451,33.92,1.37,7.7,12.07,2.53,57.59,3.65,101.29,43.7,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-10,71,6,495,502,0,502,498,49.8,1.996,0.02,69.27,0.138,150.7,295,52.4,61.4,28.0,47.2,0.349,normal,0.451,31.24,1.26,8.07,12.21,2.54,55.32,3.65,89.73,34.41,6.899
FARM_003,Nazim's Farm,Room 2,2025-05-10,71,6,495,525,5,520,480,48.0,1.981,0.035,68.56,0.1306,132.6,282,52.4,55.0,28.5,56.8,0.341,outbreak,0.451,30.92,26.31,8.25,12.13,2.3,79.91,3.65,85.77,5.86,3.731
FARM_003,Nazim's Farm,Room 3,2025-05-10,71,6,495,546,1,545,455,45.5,1.968,0.0047,77.71,0.1423,160.8,353,54.4,76.4,26.7,53.1,0.205,normal,0.451,35.05,1.36,7.59,12.1,2.67,58.77,3.65,107.37,48.6,30.282
FARM_003,Nazim's Farm,Room 1,2025-05-11,71,7,496,502,0,502,498,49.8,1.968,-0.008,68.08,0.1356,126.4,308,51.4,57.0,26.4,53.7,0.182,normal,0.452,30.77,1.26,7.48,12.36,2.41,54.28,3.65,93.68,39.4,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-11,71,7,496,520,0,520,480,48.0,1.985,0.039,69.91,0.1344,140.4,340,51.2,63.9,23.9,38.3,0.191,normal,0.452,31.6,1.3,6.56,11.8,2.49,53.75,3.65,103.42,49.67,3.447
FARM_003,Nazim's Farm,Room 3,2025-05-11,71,7,496,545,1,544,456,45.6,1.971,0.0077,75.8,0.1391,154.1,336,51.8,61.7,26.1,63.0,0.159,normal,0.452,34.26,1.36,7.37,11.78,2.47,57.24,3.65,102.2,44.96,18.063
FARM_003,Nazim's Farm,Room 1,2025-05-12,72,1,497,502,0,502,498,49.8,1.94,-0.036,66.09,0.1317,136.6,314,52.5,62.1,25.0,56.4,0.076,normal,0.452,29.87,1.26,6.97,11.61,2.33,52.04,3.65,95.51,43.47,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-12,72,1,497,520,1,519,481,48.1,1.953,0.007,71.94,0.1384,131.6,367,53.1,81.9,22.9,48.2,0.029,normal,0.452,32.52,1.3,6.2,12.24,2.43,54.69,3.65,111.63,56.94,19.764
FARM_003,Nazim's Farm,Room 3,2025-05-12,72,1,497,544,2,542,458,45.8,1.989,0.0257,76.6,0.1408,152.1,332,52.4,62.2,26.5,54.8,0.19,normal,0.452,34.62,1.36,7.52,12.07,2.72,58.29,3.65,100.98,42.69,5.479
FARM_003,Nazim's Farm,Room 1,2025-05-13,72,2,498,502,2,500,500,50.0,1.941,-0.035,70.22,0.1399,137.0,318,52.8,56.1,26.8,53.3,0.212,normal,0.452,31.74,1.26,7.63,12.0,2.51,55.14,3.66,96.99,41.85,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-13,72,2,498,519,0,519,481,48.1,1.92,-0.026,71.48,0.1377,154.5,353,51.9,64.9,26.2,51.9,0.167,normal,0.452,32.31,1.3,7.41,11.94,2.5,55.46,3.66,107.67,52.21,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-13,72,2,498,542,0,542,458,45.8,1.96,-0.0033,75.14,0.1386,142.3,347,51.4,67.7,23.2,52.5,0.0,normal,0.452,33.96,1.35,6.31,11.99,2.55,56.16,3.66,105.84,49.68,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-14,72,3,499,500,0,500,500,50.0,1.961,-0.015,67.31,0.1346,128.9,285,51.7,55.0,28.1,58.5,0.311,normal,0.452,30.42,1.25,8.1,12.4,2.68,54.85,3.66,86.92,32.07,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-14,72,3,499,519,1,518,482,48.2,1.965,0.019,71.82,0.1384,143.8,343,53.5,71.4,25.8,49.5,0.145,normal,0.452,32.46,1.3,7.26,11.87,2.51,55.4,3.66,104.61,49.21,7.283
FARM_003,Nazim's Farm,Room 3,2025-05-14,72,3,499,542,1,541,459,45.9,1.953,-0.0103,73.18,0.135,149.2,293,54.7,74.2,27.4,48.9,0.276,normal,0.452,33.08,1.35,7.85,12.48,2.49,57.25,3.66,89.37,32.12,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-15,72,4,500,500,0,500,500,50.0,1.993,0.017,69.01,0.138,127.2,287,52.8,61.7,27.1,59.4,0.235,normal,0.452,31.19,1.25,7.74,11.7,2.42,54.3,3.66,87.54,33.24,8.119
FARM_003,Nazim's Farm,Room 2,2025-05-15,72,4,500,518,1,517,483,48.3,1.946,0.0,70.35,0.1358,154.5,278,54.5,70.2,28.2,44.9,0.402,normal,0.452,31.8,1.29,8.14,11.83,2.28,55.34,3.66,84.79,29.45,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-15,72,4,500,541,1,540,460,46.0,1.967,0.0037,71.84,0.1328,130.0,371,54.4,75.7,23.6,50.8,0.0,normal,0.452,32.47,1.35,6.45,12.3,2.39,54.96,3.66,113.16,58.2,35.889
FARM_003,Nazim's Farm,Room 1,2025-05-16,72,5,501,500,1,499,501,50.1,1.992,0.016,67.1,0.1342,142.3,338,51.2,65.8,23.0,53.7,0.0,normal,0.452,30.33,1.25,6.23,11.89,2.72,52.42,3.66,103.09,50.67,8.387
FARM_003,Nazim's Farm,Room 2,2025-05-16,72,5,501,517,0,517,483,48.3,1.963,0.017,67.69,0.1309,130.6,277,53.5,64.8,26.3,36.8,0.39,normal,0.452,30.6,1.29,7.44,11.78,2.26,53.37,3.66,84.48,31.11,7.702
FARM_003,Nazim's Farm,Room 3,2025-05-16,72,5,501,540,0,540,460,46.0,1.948,-0.0153,73.43,0.136,133.1,341,54.1,71.0,26.9,41.9,0.352,normal,0.452,33.19,1.35,7.66,12.46,2.27,56.93,3.66,104.01,47.08,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-17,72,6,502,499,2,497,503,50.3,1.937,-0.039,67.39,0.135,122.5,295,54.6,73.1,26.7,57.1,0.205,normal,0.453,30.53,1.25,7.59,12.12,2.45,53.94,3.67,90.22,36.28,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-17,72,6,502,517,2,515,485,48.5,1.918,-0.028,70.71,0.1368,136.8,321,51.1,62.1,24.0,36.8,0.216,normal,0.453,32.03,1.29,6.6,11.87,2.49,54.28,3.67,98.17,43.89,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-17,72,6,502,540,1,539,461,46.1,1.965,0.0017,72.95,0.1351,145.7,308,52.2,56.9,27.0,51.4,0.227,normal,0.453,33.05,1.35,7.7,11.89,2.25,56.24,3.67,94.2,37.96,79.466
FARM_003,Nazim's Farm,Room 1,2025-05-18,72,7,503,497,0,497,503,50.3,1.94,-0.036,68.73,0.1383,131.2,286,51.1,58.7,25.5,49.4,0.124,normal,0.453,31.13,1.24,7.15,12.1,2.42,54.04,3.67,87.47,33.43,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-18,72,7,503,515,4,511,489,48.9,1.934,-0.012,73.5,0.1427,155.0,324,53.4,81.6,24.7,53.6,0.053,normal,0.453,33.3,1.29,6.86,12.28,2.5,56.23,3.67,99.09,42.86,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-18,72,7,503,539,1,538,462,46.2,1.985,0.0217,75.02,0.1392,162.6,342,53.0,71.4,26.6,46.8,0.249,normal,0.453,33.98,1.35,7.55,12.15,2.44,57.47,3.67,104.59,47.12,6.414
FARM_003,Nazim's Farm,Room 1,2025-05-19,73,1,504,497,1,496,504,50.4,1.996,0.02,66.36,0.1335,129.6,311,50.9,61.8,27.4,51.3,0.258,normal,0.453,30.06,1.24,7.85,12.2,2.36,53.71,3.67,95.11,41.4,6.676
FARM_003,Nazim's Farm,Room 2,2025-05-19,73,1,504,511,1,510,490,49.0,1.941,-0.005,72.32,0.1415,155.1,329,53.1,76.7,24.5,50.2,0.038,normal,0.453,32.76,1.28,6.78,11.95,2.52,55.29,3.67,100.62,45.33,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-19,73,1,504,538,0,538,462,46.2,1.989,0.0257,77.22,0.1435,145.9,333,52.4,62.0,24.6,51.6,0.046,normal,0.453,34.98,1.34,6.82,11.93,2.41,57.48,3.67,101.84,44.36,5.585
FARM_003,Nazim's Farm,Room 1,2025-05-20,73,2,505,496,0,496,504,50.4,1.991,0.015,68.17,0.1374,143.8,314,53.9,68.2,27.7,44.8,0.366,normal,0.453,30.88,1.24,7.96,11.54,2.38,54.0,3.67,96.03,42.03,9.163
FARM_003,Nazim's Farm,Room 2,2025-05-20,73,2,505,510,2,508,492,49.2,1.916,-0.03,66.62,0.1306,121.2,271,52.8,59.4,27.8,41.7,0.424,normal,0.453,30.18,1.28,7.99,11.79,2.4,53.64,3.67,82.88,29.24,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-20,73,2,505,538,1,537,463,46.3,1.925,-0.0383,70.23,0.1305,149.4,353,51.6,58.0,25.9,46.8,0.196,normal,0.453,31.81,1.34,7.3,11.8,2.55,54.8,3.67,107.96,53.16,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-21,73,3,506,496,0,496,504,50.4,1.949,-0.027,68.94,0.139,126.8,303,52.2,61.9,27.5,47.7,0.303,normal,0.453,31.23,1.24,7.88,12.29,2.44,55.08,3.67,92.67,37.59,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-21,73,3,506,508,0,508,492,49.2,1.943,-0.003,71.83,0.1414,146.8,269,54.3,62.2,29.7,41.5,0.571,normal,0.453,32.54,1.27,8.69,11.78,2.51,56.79,3.67,82.27,25.48,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-21,73,3,506,537,2,535,465,46.5,1.94,-0.0233,72.8,0.1356,140.9,341,53.7,74.3,27.3,59.8,0.25,normal,0.453,32.98,1.34,7.81,12.33,2.66,57.12,3.67,104.29,47.17,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-22,73,4,507,496,1,495,505,50.5,1.962,-0.014,68.36,0.1378,146.7,340,54.1,73.3,23.9,53.0,0.0,normal,0.453,30.97,1.24,6.56,11.78,2.53,53.08,3.67,103.98,50.9,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-22,73,4,507,508,0,508,492,49.2,1.983,0.037,70.21,0.1382,127.0,291,53.6,70.7,27.3,51.7,0.25,normal,0.453,31.81,1.27,7.81,12.3,2.4,55.59,3.67,89.0,33.41,3.735
FARM_003,Nazim's Farm,Room 3,2025-05-22,73,4,507,535,0,535,465,46.5,1.939,-0.0243,72.79,0.1361,150.5,327,51.8,55.0,29.0,56.0,0.379,normal,0.453,32.97,1.34,8.43,11.82,2.26,56.82,3.67,100.01,43.19,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-23,73,5,508,495,0,495,505,50.5,1.946,-0.03,66.48,0.1343,133.2,328,53.5,81.3,23.3,48.8,0.02,normal,0.453,30.12,1.24,6.34,11.58,2.56,51.84,3.68,100.59,48.75,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-23,73,5,508,508,2,506,494,49.4,1.926,-0.02,71.73,0.1412,143.8,283,54.2,70.0,29.3,51.1,0.402,normal,0.453,32.49,1.27,8.54,12.53,2.49,57.32,3.68,86.79,29.47,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-23,73,5,508,535,0,535,465,46.5,1.961,-0.0023,73.07,0.1366,137.3,357,52.4,61.8,24.1,59.9,0.008,normal,0.453,33.1,1.34,6.64,11.54,2.43,55.05,3.68,109.48,54.43,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-24,73,6,509,495,2,493,507,50.7,2.009,0.033,67.7,0.1368,123.5,325,53.5,74.3,27.3,53.9,0.25,normal,0.453,30.67,1.24,7.81,12.06,2.42,54.2,3.68,99.67,45.47,4.144
FARM_003,Nazim's Farm,Room 2,2025-05-24,73,6,509,506,1,505,495,49.5,1.934,-0.012,68.42,0.1352,123.9,298,52.2,55.0,26.1,40.1,0.321,normal,0.453,30.99,1.27,7.37,11.61,2.35,53.59,3.68,91.39,37.8,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-24,73,6,509,535,1,534,466,46.6,1.942,-0.0213,70.83,0.1324,131.1,371,52.5,69.3,24.5,58.9,0.038,normal,0.453,32.09,1.34,6.78,12.53,2.53,55.27,3.68,113.77,58.5,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-25,73,7,510,493,0,493,507,50.7,1.938,-0.038,68.57,0.1391,149.3,262,52.0,55.0,27.4,42.3,0.384,normal,0.453,31.06,1.23,7.85,11.97,2.26,54.37,3.68,80.35,25.98,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-25,73,7,510,505,0,505,495,49.5,1.917,-0.029,70.37,0.1393,145.4,317,53.2,73.3,26.6,44.5,0.287,normal,0.453,31.88,1.26,7.55,12.07,2.7,55.46,3.68,97.21,41.75,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-25,73,7,510,534,0,534,466,46.6,1.963,-0.0003,71.0,0.133,148.9,340,50.6,69.5,24.2,55.9,0.015,normal,0.453,32.16,1.33,6.67,12.52,2.44,55.12,3.68,104.27,49.15,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-26,74,1,511,493,2,491,509,50.9,1.959,-0.017,69.84,0.1417,152.6,261,52.2,55.0,29.6,56.8,0.425,normal,0.453,31.64,1.23,8.65,12.33,2.54,56.39,3.68,80.04,23.65,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-26,74,1,511,505,0,505,495,49.5,1.922,-0.024,69.44,0.1375,142.4,298,51.5,66.4,24.6,41.4,0.186,normal,0.453,31.46,1.26,6.82,11.68,2.3,53.52,3.68,91.39,37.87,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-26,74,1,511,534,0,534,466,46.6,1.971,0.0077,73.31,0.1373,160.2,281,53.7,66.1,29.5,53.9,0.417,normal,0.453,33.21,1.33,8.62,12.08,2.64,57.88,3.68,86.17,28.29,17.829
FARM_003,Nazim's Farm,Room 1,2025-05-27,74,2,512,491,1,490,510,51.0,1.949,-0.027,67.05,0.1366,129.6,259,52.5,55.0,29.4,37.8,0.609,normal,0.454,30.44,1.23,8.58,11.45,2.27,53.97,3.68,79.43,25.46,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-27,74,2,512,505,3,502,498,49.8,1.948,0.002,68.11,0.1349,137.9,298,51.1,55.0,29.2,46.8,0.447,normal,0.454,30.92,1.26,8.51,11.43,2.36,54.48,3.68,91.39,36.91,67.436
FARM_003,Nazim's Farm,Room 3,2025-05-27,74,2,512,534,0,534,466,46.6,1.946,-0.0173,72.78,0.1363,157.9,316,52.5,58.8,29.5,57.3,0.417,normal,0.454,33.04,1.33,8.62,12.12,2.6,57.71,3.68,96.91,39.2,0.0
FARM_003,Nazim's Farm,Room 1,2025-05-28,74,3,513,490,0,490,510,51.0,2.003,0.027,67.02,0.1368,127.1,274,50.8,55.0,28.5,45.6,0.413,normal,0.454,30.43,1.23,8.25,12.1,2.67,54.68,3.68,84.03,29.35,5.066
FARM_003,Nazim's Farm,Room 2,2025-05-28,74,3,513,502,0,502,498,49.8,1.965,0.019,71.39,0.1422,154.0,278,52.3,55.0,28.2,53.2,0.318,normal,0.454,32.41,1.26,8.14,12.46,2.71,56.98,3.68,85.25,28.27,7.485
FARM_003,Nazim's Farm,Room 3,2025-05-28,74,3,513,534,1,533,467,46.7,1.97,0.0067,75.01,0.1405,136.6,323,54.3,81.2,24.8,52.2,0.061,normal,0.454,34.05,1.33,6.89,11.77,2.75,56.79,3.68,99.05,42.26,20.965
FARM_003,Nazim's Farm,Room 1,2025-05-29,74,4,514,490,0,490,510,51.0,1.996,0.02,63.41,0.1294,116.8,287,54.5,71.1,26.6,54.3,0.197,normal,0.454,28.79,1.23,7.55,11.48,2.69,51.74,3.68,88.01,36.27,6.47
FARM_003,Nazim's Farm,Room 2,2025-05-29,74,4,514,502,0,502,498,49.8,1.945,-0.001,66.65,0.1328,129.4,264,52.6,55.0,29.0,52.2,0.379,normal,0.454,30.26,1.26,8.43,12.21,2.4,54.56,3.68,80.96,26.4,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-29,74,4,514,533,0,533,467,46.7,1.993,0.0297,69.69,0.1307,143.2,315,52.2,55.0,28.3,48.0,0.359,normal,0.454,31.64,1.33,8.18,11.62,2.65,55.42,3.68,96.6,41.18,4.402
FARM_003,Nazim's Farm,Room 1,2025-05-30,74,5,515,490,1,489,511,51.1,1.961,-0.015,69.03,0.1409,133.2,293,51.1,59.7,25.5,38.0,0.31,normal,0.454,31.34,1.23,7.15,12.35,2.42,54.49,3.68,89.85,35.36,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-30,74,5,515,502,2,500,500,50.0,1.964,0.018,71.71,0.1428,132.5,304,51.6,55.0,30.3,50.7,0.478,normal,0.454,32.56,1.26,8.91,11.61,2.48,56.82,3.68,93.23,36.41,7.936
FARM_003,Nazim's Farm,Room 3,2025-05-30,74,5,515,533,1,532,468,46.8,1.972,0.0087,72.25,0.1356,142.2,315,51.9,65.6,25.5,46.8,0.166,normal,0.454,32.8,1.33,7.15,12.08,2.31,55.67,3.68,96.6,40.93,15.581
FARM_003,Nazim's Farm,Room 1,2025-05-31,74,6,516,489,0,489,511,51.1,1.953,-0.023,69.13,0.1414,127.0,253,52.6,55.0,28.6,38.6,0.535,normal,0.454,31.39,1.22,8.29,11.78,2.49,55.17,3.68,77.59,22.42,0.0
FARM_003,Nazim's Farm,Room 2,2025-05-31,74,6,516,500,1,499,501,50.1,1.933,-0.013,69.34,0.1387,147.9,260,53.4,61.5,26.9,34.3,0.476,normal,0.454,31.48,1.25,7.66,11.87,2.58,54.84,3.68,79.73,24.89,0.0
FARM_003,Nazim's Farm,Room 3,2025-05-31,74,6,516,532,0,532,468,46.8,1.976,0.0127,74.09,0.1393,140.0,315,51.8,64.2,27.3,52.8,0.25,normal,0.454,33.64,1.33,7.81,11.7,2.74,57.22,3.68,96.6,39.38,10.966
