farm_id,room_id,date,week,day_of_week,age_days,birds_start,mortality_daily,birds_end,cumulative_mortality,avg_weight_kg,daily_gain_kg,feed_kg_total,feed_kg_per_bird,water_liters_total,eggs_produced,avg_egg_weight_g,egg_grade_A_pct,temperature_c,humidity_pct,stress_index,feed_price_per_kg_usd,feed_cost_usd,med_cost_usd,energy_cost_usd,labor_cost_usd,other_costs_usd,total_costs_usd,egg_price_per_dozen_usd,egg_revenue_usd,profit_usd,fcr
FARM_V2,R03,2027-08-26,94,5,655,545,0,545,455,3.868,0.026,153.954,0.2825,282.855,459,55.0,85.2,18.8,60.0,0.056,0.422,64.92,1.09,3.16,8.1,3.14,80.41,3.39,129.67,49.26,10.865
FARM_V2,R03,2027-08-27,94,6,656,545,0,545,455,3.832,-0.01,141.967,0.2605,282.855,459,56.9,87.4,18.4,61.0,0.075,0.415,58.97,1.09,3.04,7.83,2.8,73.73,3.1,118.58,44.85,0.0
FARM_V2,R03,2027-08-28,94,7,657,545,0,545,455,3.877,0.035,143.125,0.2626,316.645,471,55.3,87.9,18.8,50.5,0.056,0.425,60.8,1.09,3.23,8.13,2.46,75.71,3.14,123.24,47.53,7.503
FARM_V2,R03,2027-08-29,95,1,658,545,0,545,455,3.814,-0.028,140.563,0.2579,261.6,478,57.7,88.2,19.4,50.8,0.028,0.429,60.3,1.09,2.79,8.27,3.15,75.6,3.13,124.68,49.08,0.0
FARM_V2,R03,2027-08-30,95,2,659,545,0,545,455,3.878,0.036,150.877,0.2768,287.215,464,51.9,90.1,18.7,60.4,0.061,0.43,64.87,1.09,3.37,8.4,2.59,80.32,3.12,120.64,40.32,7.69
FARM_V2,R03,2027-08-31,95,3,660,545,0,545,455,3.842,-0.0,146.623,0.269,330.27,462,51.4,94.0,20.1,60.8,0.0,0.415,60.87,1.09,3.29,7.96,2.73,75.94,3.23,124.36,48.42,0.0
FARM_V2,R03,2027-09-01,95,4,661,545,0,545,455,3.849,0.007,143.676,0.2636,315.555,467,56.6,86.6,18.8,59.6,0.056,0.429,61.61,1.09,3.28,7.75,2.68,76.41,3.24,126.09,49.68,37.661
FARM_V2,R03,2027-09-02,95,5,662,545,0,545,455,3.838,-0.004,150.385,0.2759,325.91,504,53.8,90.1,20.4,57.6,0.0,0.406,61.09,1.09,2.9,7.68,2.47,75.23,3.33,139.86,64.63,0.0
FARM_V2,R03,2027-09-03,95,6,663,545,0,545,455,3.86,0.018,148.266,0.272,298.115,445,53.9,84.4,18.4,57.2,0.075,0.424,62.88,1.09,2.94,8.13,2.51,77.55,3.24,120.15,42.6,15.114
FARM_V2,R03,2027-09-04,95,7,664,545,0,545,455,3.873,0.031,145.729,0.2674,336.81,441,58.5,91.6,19.0,52.3,0.047,0.406,59.23,1.09,3.31,7.8,3.05,74.48,2.96,108.78,34.3,8.626
FARM_V2,R03,2027-09-05,96,1,665,545,0,545,455,3.818,-0.024,156.09,0.2864,347.71,426,56.9,86.3,17.9,51.0,0.098,0.421,65.73,1.09,3.23,7.98,3.12,81.15,3.18,112.89,31.74,0.0
FARM_V2,R03,2027-09-06,96,2,666,545,1,544,456,3.842,-0.0,145.328,0.2667,334.085,508,56.4,90.2,20.4,56.5,0.0,0.416,60.52,1.49,3.24,8.2,2.57,76.02,3.2,135.47,59.45,0.0
FARM_V2,R03,2027-09-07,96,3,667,544,1,543,457,3.834,-0.008,149.2,0.2743,288.32,452,53.1,87.1,18.0,61.3,0.093,0.423,63.11,1.49,2.91,8.1,3.03,78.64,3.3,124.3,45.66,0.0
FARM_V2,R03,2027-09-08,96,4,668,543,0,543,457,3.842,-0.0,147.421,0.2715,321.456,429,53.9,82.3,18.2,51.3,0.084,0.415,61.19,1.09,3.38,7.67,2.0,75.33,3.08,110.11,34.78,0.0
FARM_V2,R03,2027-09-09,96,5,669,543,2,541,459,3.832,-0.01,152.149,0.2802,352.95,473,53.7,84.4,19.4,57.2,0.028,0.407,61.94,1.89,3.25,8.14,2.62,77.84,2.99,117.86,40.02,0.0
FARM_V2,R03,2027-09-10,96,6,670,541,0,541,459,3.87,0.028,147.451,0.2726,291.599,472,50.7,83.4,19.3,60.0,0.033,0.408,60.18,1.08,3.05,8.2,2.22,74.73,3.27,128.62,53.89,9.734
FARM_V2,R03,2027-09-11,96,7,671,541,0,541,459,3.872,0.03,145.449,0.2689,299.714,492,52.0,90.0,20.0,52.9,0.0,0.407,59.27,1.08,3.01,8.18,2.84,74.38,3.27,134.07,59.69,8.962
FARM_V2,R03,2027-09-12,97,1,672,541,0,541,459,3.875,0.033,143.855,0.2659,261.303,491,56.6,93.3,19.5,60.9,0.023,0.404,58.16,1.08,3.05,8.38,3.12,73.79,3.49,142.8,69.01,8.058
FARM_V2,R03,2027-09-13,97,2,673,541,0,541,459,3.833,-0.009,139.779,0.2584,258.057,503,55.8,93.0,19.7,57.0,0.014,0.409,57.2,1.08,3.32,7.96,2.37,71.93,3.27,137.07,65.14,0.0
FARM_V2,R03,2027-09-14,97,3,674,541,0,541,459,3.838,-0.004,140.766,0.2602,274.828,445,50.3,91.3,18.5,59.0,0.07,0.423,59.48,1.08,3.54,7.93,2.31,74.34,3.28,121.63,47.29,0.0
FARM_V2,R03,2027-09-15,97,4,675,541,0,541,459,3.833,-0.009,147.808,0.2732,296.468,431,54.5,86.4,17.7,60.9,0.107,0.425,62.87,1.08,3.56,7.67,2.72,77.9,3.11,111.7,33.8,0.0
FARM_V2,R03,2027-09-16,97,5,676,541,0,541,459,3.862,0.02,147.694,0.273,351.109,469,54.9,86.6,19.9,59.1,0.005,0.418,61.7,1.08,3.56,8.04,2.74,77.12,3.48,136.01,58.89,13.65
FARM_V2,R03,2027-09-17,97,6,677,541,3,538,462,3.804,-0.038,150.707,0.2786,292.681,439,51.1,83.4,18.1,56.6,0.089,0.415,62.5,2.28,3.08,8.28,2.06,78.2,3.16,115.6,37.4,0.0
FARM_V2,R03,2027-09-18,97,7,678,538,0,538,462,3.844,0.002,144.396,0.2684,320.11,459,54.4,84.4,17.8,54.2,0.103,0.417,60.17,1.08,3.23,8.08,2.84,75.4,3.51,134.26,58.86,134.197
FARM_V2,R03,2027-09-19,98,1,679,538,0,538,462,3.848,0.006,150.743,0.2802,376.6,455,54.6,90.3,20.1,55.6,0.0,0.405,61.07,1.08,3.13,8.37,2.9,76.55,3.51,133.09,56.54,46.699
FARM_V2,R03,2027-09-20,98,2,680,538,0,538,462,3.843,0.001,154.74,0.2876,370.144,459,55.1,79.9,17.7,56.4,0.107,0.421,65.14,1.08,3.22,8.1,2.16,79.7,3.49,133.49,53.79,287.621
FARM_V2,R03,2027-09-21,98,3,681,538,1,537,463,3.822,-0.02,140.426,0.261,269.538,468,54.7,91.5,19.4,57.2,0.028,0.421,59.18,1.48,3.41,7.78,3.18,75.03,3.21,125.19,50.16,0.0
FARM_V2,R03,2027-09-22,98,4,682,537,0,537,463,3.87,0.028,150.716,0.2807,281.925,446,54.0,87.7,18.2,57.7,0.084,0.416,62.74,1.07,3.62,8.3,2.28,78.01,3.02,112.24,34.23,10.024
FARM_V2,R03,2027-09-23,98,5,683,537,1,536,464,3.86,0.018,143.718,0.2676,350.124,474,51.4,91.1,19.6,53.6,0.019,0.408,58.69,1.47,3.04,8.23,1.76,73.19,3.05,120.47,47.28,14.868
FARM_V2,R03,2027-09-24,98,6,684,536,0,536,464,3.826,-0.016,149.601,0.2791,338.216,428,56.2,90.0,18.7,62.2,0.061,0.41,61.34,1.07,3.31,8.08,3.1,76.9,3.28,116.99,40.09,0.0
FARM_V2,R03,2027-09-25,98,7,685,536,0,536,464,3.868,0.026,140.771,0.2626,292.656,494,53.5,90.3,20.3,54.7,0.0,0.409,57.64,1.07,3.3,8.4,3.05,73.46,3.14,129.26,55.8,10.101
FARM_V2,R03,2027-09-26,99,1,686,536,1,535,465,3.861,0.019,142.484,0.2658,293.728,439,58.3,89.7,18.1,61.2,0.089,0.418,59.61,1.47,3.37,7.9,2.95,75.3,3.04,111.21,35.91,13.991
FARM_V2,R03,2027-09-27,99,2,687,535,1,534,466,3.848,0.006,148.608,0.2778,283.015,442,54.1,81.2,18.3,61.7,0.079,0.41,60.88,1.47,3.29,7.85,2.0,75.49,3.34,123.02,47.53,46.295
FARM_V2,R03,2027-09-28,99,3,688,534,0,534,466,3.871,0.029,147.173,0.2756,328.41,458,53.2,91.0,19.1,51.8,0.042,0.423,62.2,1.07,3.13,7.93,2.6,76.93,3.11,118.7,41.77,9.504
FARM_V2,R03,2027-09-29,99,4,689,534,0,534,466,3.807,-0.035,150.513,0.2819,355.11,460,56.6,82.8,18.4,53.3,0.075,0.408,61.36,1.07,3.64,7.95,3.02,77.04,3.34,128.03,50.99,0.0
FARM_V2,R03,2027-09-30,99,5,690,534,0,534,466,3.849,0.007,150.327,0.2815,286.758,457,54.2,83.7,19.2,55.0,0.037,0.403,60.64,1.07,3.5,7.67,1.76,74.64,3.09,117.68,43.04,40.216
FARM_V2,R03,2027-10-01,99,6,691,534,0,534,466,3.87,0.028,148.062,0.2773,324.138,499,57.2,89.7,20.0,53.3,0.0,0.411,60.85,1.07,3.12,8.13,3.1,76.27,3.24,134.73,58.46,9.902
FARM_V2,R03,2027-10-02,99,7,692,534,0,534,466,3.875,0.033,149.995,0.2809,276.078,494,58.2,94.3,20.2,54.3,0.0,0.417,62.57,1.07,3.26,7.9,1.94,76.74,3.26,134.2,57.46,8.512
FARM_V2,R03,2027-10-03,100,1,693,534,0,534,466,3.879,0.037,144.942,0.2714,348.702,449,59.4,86.8,19.4,61.2,0.028,0.414,60.0,1.07,3.16,7.79,1.89,73.91,3.16,118.24,44.33,7.336
FARM_V2,R03,2027-10-04,100,2,694,534,0,534,466,3.807,-0.035,139.852,0.2619,342.828,418,60.2,86.4,17.9,52.8,0.098,0.42,58.81,1.07,3.31,8.28,2.5,73.97,3.51,122.26,48.29,0.0
FARM_V2,R03,2027-10-05,100,3,695,534,1,533,467,3.842,-0.0,142.379,0.2666,272.34,456,54.4,85.8,20.4,53.4,0.0,0.42,59.8,1.47,3.32,7.99,2.29,74.87,3.06,116.28,41.41,0.0
FARM_V2,R03,2027-10-06,100,4,696,533,1,532,468,3.82,-0.022,138.716,0.2603,322.998,461,52.2,82.9,18.8,57.1,0.056,0.409,56.71,1.47,3.46,7.8,1.77,71.21,3.25,124.85,53.64,0.0
FARM_V2,R03,2027-10-07,100,5,697,532,0,532,468,3.854,0.012,147.169,0.2766,333.032,457,54.0,85.9,19.8,62.3,0.009,0.417,61.41,1.06,3.63,8.04,2.17,76.31,3.38,128.72,52.41,23.053
FARM_V2,R03,2027-10-08,100,6,698,532,1,531,469,3.838,-0.004,148.775,0.2797,304.836,453,51.8,94.2,19.7,57.9,0.014,0.423,62.9,1.46,3.45,7.81,2.99,78.61,3.26,123.06,44.45,0.0
FARM_V2,R03,2027-10-09,100,7,699,531,2,529,471,3.846,0.004,153.07,0.2883,334.53,451,55.7,85.5,19.5,57.0,0.023,0.405,62.02,1.86,3.29,8.02,2.21,77.4,3.42,128.53,51.13,72.067
FARM_V2,R04,2025-11-09,1,1,0,1000,3,997,3,0.035,0.0,10.061,0.0101,22.0,0,0.0,0.0,18.8,58.7,0.056,0.422,4.24,3.2,3.96,7.65,1.92,20.97,2.95,0.0,-20.97,0.0
FARM_V2,R04,2025-11-10,1,2,1,997,2,995,5,0.041,0.006,10.217,0.0102,18.943,0,0.0,0.0,19.3,64.8,0.033,0.422,4.31,2.79,3.84,7.64,1.3,19.88,2.98,0.0,-19.88,1.708
FARM_V2,R04,2025-11-11,1,3,2,995,7,988,12,0.057,0.016,10.288,0.0103,22.885,0,0.0,0.0,20.2,62.9,0.0,0.43,4.43,4.79,4.02,8.11,1.87,23.22,2.85,0.0,-23.22,0.646
FARM_V2,R04,2025-11-12,1,4,3,988,4,984,16,0.081,0.023,10.234,0.0104,21.736,0,0.0,0.0,18.6,60.1,0.065,0.425,4.35,3.58,4.51,7.82,0.85,21.11,2.58,0.0,-21.11,0.45
FARM_V2,R04,2025-11-13,1,5,4,984,2,982,18,0.105,0.025,11.655,0.0118,25.584,0,0.0,0.0,20.7,60.8,0.0,0.424,4.95,2.77,4.27,8.15,1.82,21.96,2.72,0.0,-21.96,0.474
FARM_V2,R04,2025-11-14,1,6,5,982,2,980,20,0.127,0.023,15.367,0.0156,37.316,0,0.0,0.0,20.1,64.6,0.0,0.419,6.44,2.76,3.8,8.16,1.34,22.5,2.96,0.0,-22.5,0.68
FARM_V2,R04,2025-11-15,1,7,6,980,6,974,26,0.142,0.015,17.162,0.0175,36.26,0,0.0,0.0,18.2,59.0,0.084,0.419,7.2,4.36,4.61,7.83,1.56,25.56,2.98,0.0,-25.56,1.167
FARM_V2,R04,2025-11-16,2,1,7,974,0,974,26,0.149,0.006,19.892,0.0204,43.83,0,0.0,0.0,18.2,63.3,0.084,0.417,8.29,1.95,4.58,7.66,1.05,23.53,2.86,0.0,-23.53,3.404
FARM_V2,R04,2025-11-17,2,2,8,974,1,973,27,0.157,0.007,18.635,0.0191,33.116,0,0.0,0.0,20.2,65.0,0.0,0.425,7.92,2.35,4.39,8.05,1.94,24.65,2.9,0.0,-24.65,2.733
FARM_V2,R04,2025-11-18,2,3,9,973,1,972,28,0.174,0.018,19.64,0.0202,45.731,0,0.0,0.0,19.9,66.5,0.005,0.44,8.64,2.35,4.64,8.06,1.37,25.06,2.57,0.0,-25.06,1.121
FARM_V2,R04,2025-11-19,2,4,10,972,1,971,29,0.203,0.029,19.049,0.0196,40.824,0,0.0,0.0,20.8,59.8,0.0,0.417,7.94,2.34,4.24,7.78,1.56,23.86,2.62,0.0,-23.86,0.676
FARM_V2,R04,2025-11-20,2,5,11,971,0,971,29,0.238,0.036,22.824,0.0235,44.666,0,0.0,0.0,18.7,60.0,0.061,0.426,9.71,1.94,4.7,7.69,1.42,25.46,2.59,0.0,-25.46,0.653
FARM_V2,R04,2025-11-21,2,6,12,971,2,969,31,0.286,0.046,28.863,0.0297,63.115,0,0.0,0.0,19.2,57.1,0.037,0.44,12.7,2.74,3.95,8.24,1.67,29.3,2.88,0.0,-29.3,0.646
FARM_V2,R04,2025-11-22,2,7,13,969,0,969,31,0.337,0.052,33.685,0.0348,76.551,0,0.0,0.0,20.1,60.1,0.0,0.423,14.23,1.94,4.08,7.6,1.5,29.35,2.55,0.0,-29.35,0.669
FARM_V2,R04,2025-11-23,3,1,14,969,0,969,31,0.394,0.057,38.857,0.0401,93.993,0,0.0,0.0,19.9,61.0,0.005,0.432,16.77,1.94,3.91,7.98,1.29,31.89,2.88,0.0,-31.89,0.704
FARM_V2,R04,2025-11-24,3,2,15,969,0,969,31,0.46,0.065,45.545,0.047,111.435,0,0.0,0.0,19.0,64.5,0.047,0.444,20.21,1.94,4.48,8.01,2.33,36.97,2.78,0.0,-36.97,0.723
FARM_V2,R04,2025-11-25,3,3,16,969,2,967,33,0.523,0.066,48.135,0.0497,104.652,0,0.0,0.0,20.5,60.6,0.0,0.431,20.72,2.74,4.71,7.61,1.42,37.2,2.7,0.0,-37.2,0.753
FARM_V2,R04,2025-11-26,3,4,17,967,0,967,33,0.593,0.07,59.766,0.0618,133.446,0,0.0,0.0,19.6,61.3,0.019,0.445,26.61,1.93,4.65,7.75,1.13,42.07,2.66,0.0,-42.07,0.883
FARM_V2,R04,2025-11-27,3,5,18,967,2,965,35,0.658,0.068,63.301,0.0655,135.38,0,0.0,0.0,19.8,67.7,0.009,0.436,27.6,2.73,4.34,7.95,1.36,43.98,2.55,0.0,-43.98,0.963
FARM_V2,R04,2025-11-28,3,6,19,965,0,965,35,0.726,0.069,70.533,0.0731,139.925,0,0.0,0.0,19.8,58.3,0.009,0.439,30.94,1.93,4.7,8.05,1.2,46.82,2.81,0.0,-46.82,1.059
FARM_V2,R04,2025-11-29,3,7,20,965,0,965,35,0.789,0.065,76.462,0.0792,174.665,0,0.0,0.0,18.4,67.1,0.075,0.427,32.68,1.93,4.66,8.02,2.27,49.56,2.5,0.0,-49.56,1.219
FARM_V2,R04,2025-11-30,4,1,21,965,0,965,35,0.853,0.064,84.654,0.0877,204.58,0,0.0,0.0,20.2,60.4,0.0,0.444,37.59,1.93,4.82,7.99,2.24,54.57,2.49,0.0,-54.57,1.371
FARM_V2,R04,2025-12-01,4,2,22,965,1,964,36,0.904,0.053,86.059,0.0892,191.07,0,0.0,0.0,20.5,63.8,0.0,0.424,36.45,2.33,4.7,7.95,1.95,53.38,2.8,0.0,-53.38,1.683
FARM_V2,R04,2025-12-02,4,3,23,964,0,964,36,0.961,0.052,88.295,0.0916,189.908,0,0.0,0.0,20.7,60.6,0.0,0.423,37.35,1.93,4.45,8.07,2.01,53.81,2.56,0.0,-53.81,1.761
FARM_V2,R04,2025-12-03,4,4,24,964,0,964,36,1.017,0.055,93.43,0.0969,186.052,0,0.0,0.0,20.9,61.0,0.0,0.442,41.31,1.93,4.09,7.7,2.05,57.08,2.5,0.0,-57.08,1.762
FARM_V2,R04,2025-12-04,4,5,25,964,2,962,38,1.054,0.047,104.36,0.1083,189.908,0,0.0,0.0,18.8,66.8,0.056,0.432,45.03,2.73,4.1,7.62,2.41,61.89,2.69,0.0,-61.89,2.303
FARM_V2,R04,2025-12-05,4,6,26,962,0,962,38,1.063,0.018,96.636,0.1005,191.438,0,0.0,0.0,20.3,68.4,0.0,0.434,41.93,1.92,4.5,8.21,1.46,58.02,2.8,0.0,-58.02,5.581
FARM_V2,R04,2025-12-06,4,7,27,962,1,961,39,1.083,0.01,107.066,0.1113,211.64,0,0.0,0.0,20.6,67.7,0.0,0.427,45.69,2.32,4.81,7.66,1.54,62.02,2.78,0.0,-62.02,11.13
FARM_V2,R04,2025-12-07,5,1,28,961,2,959,41,1.093,0.002,85.784,0.0893,178.746,0,0.0,0.0,20.0,68.7,0.0,0.43,36.86,2.72,4.41,7.95,1.46,53.4,2.47,0.0,-53.4,44.633
FARM_V2,R04,2025-12-08,5,2,29,959,1,958,42,1.098,0.001,87.862,0.0916,207.144,0,0.0,0.0,20.0,63.5,0.0,0.448,39.4,2.32,4.52,8.25,2.21,56.7,2.41,0.0,-56.7,91.618
FARM_V2,R04,2025-12-09,5,3,30,958,1,957,43,1.122,0.021,87.719,0.0916,216.508,0,0.0,0.0,21.1,60.4,0.0,0.427,37.5,2.32,4.6,8.09,1.37,53.88,2.73,0.0,-53.88,4.36
FARM_V2,R04,2025-12-10,5,4,31,957,3,954,46,1.139,0.026,89.346,0.0934,175.131,0,0.0,0.0,18.6,61.8,0.065,0.442,39.47,3.11,4.47,8.05,2.57,57.67,2.76,0.0,-57.67,3.591
FARM_V2,R04,2025-12-11,5,5,32,954,0,954,46,1.148,0.016,82.556,0.0865,198.432,0,0.0,0.0,21.6,65.7,0.0,0.451,37.27,1.91,4.85,8.14,2.19,54.36,2.71,0.0,-54.36,5.409
FARM_V2,R04,2025-12-12,5,6,33,954,0,954,46,1.189,0.031,92.893,0.0974,230.868,0,0.0,0.0,20.1,62.5,0.0,0.452,41.95,1.91,4.34,8.28,1.89,58.37,2.43,0.0,-58.37,3.141
FARM_V2,R04,2025-12-13,5,7,34,954,1,953,47,1.222,0.032,92.729,0.0972,191.754,0,0.0,0.0,21.3,68.1,0.0,0.438,40.58,2.31,4.91,8.17,1.99,57.96,2.48,0.0,-57.96,3.038
FARM_V2,R04,2025-12-14,6,1,35,953,0,953,47,1.261,0.034,91.499,0.096,202.989,0,0.0,0.0,19.9,57.4,0.005,0.445,40.67,1.91,4.23,7.93,2.47,57.21,2.39,0.0,-57.21,2.824
FARM_V2,R04,2025-12-15,6,2,36,953,2,951,49,1.317,0.049,95.545,0.1003,176.305,0,0.0,0.0,19.1,66.6,0.042,0.452,43.15,2.71,4.3,7.61,2.12,59.89,2.49,0.0,-59.89,2.046
FARM_V2,R04,2025-12-16,6,3,37,951,2,949,51,1.351,0.036,107.201,0.1127,202.563,0,0.0,0.0,20.1,60.6,0.0,0.446,47.77,2.7,4.55,8.33,2.76,66.11,2.54,0.0,-66.11,3.131
FARM_V2,R04,2025-12-17,6,4,38,949,1,948,52,1.421,0.057,109.373,0.1153,207.831,0,0.0,0.0,20.3,57.4,0.0,0.451,49.32,2.3,4.64,7.88,2.42,66.56,2.41,0.0,-66.56,2.022
FARM_V2,R04,2025-12-18,6,5,39,948,2,946,54,1.472,0.055,108.135,0.1141,203.82,0,0.0,0.0,20.9,64.1,0.0,0.437,47.23,2.7,4.39,7.95,2.81,65.08,2.51,0.0,-65.08,2.074
FARM_V2,R04,2025-12-19,6,6,40,946,1,945,55,1.534,0.062,111.831,0.1182,251.636,0,0.0,0.0,20.1,60.1,0.0,0.44,49.16,2.29,5.18,8.22,2.39,67.24,2.37,0.0,-67.24,1.907
FARM_V2,R04,2025-12-20,6,7,41,945,2,943,57,1.583,0.054,121.419,0.1285,223.965,0,0.0,0.0,19.2,63.8,0.037,0.455,55.19,2.69,4.63,8.09,1.73,72.33,2.51,0.0,-72.33,2.379
FARM_V2,R04,2025-12-21,7,1,42,943,4,939,61,1.641,0.054,127.559,0.1353,231.035,0,0.0,0.0,21.2,62.9,0.0,0.447,57.03,3.49,5.14,8.02,2.21,75.89,2.39,0.0,-75.89,2.505
FARM_V2,R04,2025-12-22,7,2,43,939,0,939,61,1.719,0.073,135.332,0.1441,308.931,0,0.0,0.0,20.0,59.0,0.0,0.445,60.22,1.88,4.47,8.11,2.84,77.52,2.45,0.0,-77.52,1.974
FARM_V2,R04,2025-12-23,7,3,44,939,1,938,62,1.764,0.06,137.692,0.1466,323.016,0,0.0,0.0,20.4,62.4,0.0,0.448,61.68,2.28,4.37,8.36,3.14,79.83,2.59,0.0,-79.83,2.444
FARM_V2,R04,2025-12-24,7,4,45,938,1,937,63,1.802,0.04,141.429,0.1508,257.95,0,0.0,0.0,21.2,57.8,0.0,0.457,64.6,2.28,5.21,8.26,2.44,82.79,2.34,0.0,-82.79,3.769
FARM_V2,R04,2025-12-25,7,5,46,937,0,937,63,1.864,0.045,137.195,0.1464,247.368,0,0.0,0.0,20.9,62.0,0.0,0.448,61.49,1.87,5.21,7.69,2.11,78.37,2.64,0.0,-78.37,3.254
FARM_V2,R04,2025-12-26,7,6,47,937,1,936,64,1.933,0.059,148.438,0.1584,289.533,0,0.0,0.0,19.5,65.4,0.023,0.444,65.95,2.27,5.2,8.35,2.48,84.25,2.39,0.0,-84.25,2.685
FARM_V2,R04,2025-12-27,7,7,48,936,0,936,64,1.964,0.037,151.561,0.1619,349.128,0,0.0,0.0,22.0,62.2,0.0,0.452,68.53,1.87,4.48,7.87,1.98,84.73,2.59,0.0,-84.73,4.376
FARM_V2,R04,2025-12-28,8,1,49,936,1,935,65,2.015,0.038,149.209,0.1594,336.96,0,0.0,0.0,20.5,60.9,0.0,0.444,66.2,2.27,4.65,7.96,2.94,84.02,2.5,0.0,-84.02,4.195
FARM_V2,R04,2025-12-29,8,2,50,935,0,935,65,2.067,0.044,154.114,0.1648,285.175,0,0.0,0.0,20.8,62.4,0.0,0.463,71.4,1.87,5.07,7.99,2.25,88.58,2.57,0.0,-88.58,3.746
FARM_V2,R04,2025-12-30,8,3,51,935,1,934,66,2.119,0.054,166.421,0.178,336.6,0,0.0,0.0,21.1,60.0,0.0,0.464,77.21,2.27,4.8,7.98,3.17,95.43,2.44,0.0,-95.43,3.296
FARM_V2,R04,2025-12-31,8,4,52,934,1,933,67,2.124,0.022,155.117,0.1661,283.002,0,0.0,0.0,22.1,59.7,0.0,0.454,70.4,2.27,5.13,8.15,2.71,88.66,2.36,0.0,-88.66,7.549
FARM_V2,R04,2026-01-01,8,5,53,933,0,933,67,2.178,0.045,160.115,0.1716,331.215,0,0.0,0.0,21.1,65.8,0.0,0.456,73.03,1.87,4.94,8.2,2.37,90.41,2.52,0.0,-90.41,3.814
FARM_V2,R04,2026-01-02,8,6,54,933,0,933,67,2.184,0.025,161.096,0.1727,327.483,0,0.0,0.0,19.6,66.9,0.019,0.451,72.6,1.87,4.58,7.93,2.35,89.33,2.4,0.0,-89.33,6.907
FARM_V2,R04,2026-01-03,8,7,55,933,1,932,68,2.205,0.027,155.115,0.1663,282.699,0,0.0,0.0,20.7,58.2,0.0,0.443,68.75,2.27,5.33,7.96,2.82,87.13,2.23,0.0,-87.13,6.158
FARM_V2,R04,2026-01-04,9,1,56,932,0,932,68,2.212,0.022,166.136,0.1783,340.18,0,0.0,0.0,20.4,67.4,0.0,0.443,73.63,1.86,4.85,8.06,3.12,91.52,2.29,0.0,-91.52,8.103
FARM_V2,R04,2026-01-05,9,2,57,932,0,932,68,2.186,-0.008,158.863,0.1705,396.1,0,0.0,0.0,19.7,67.7,0.014,0.467,74.14,1.86,4.5,7.68,2.26,90.44,2.22,0.0,-90.44,0.0
FARM_V2,R04,2026-01-06,9,3,58,932,0,932,68,2.22,0.025,169.699,0.1821,307.56,0,0.0,0.0,20.8,66.4,0.0,0.451,76.48,1.86,4.83,8.08,3.2,94.45,2.5,0.0,-94.45,7.283
FARM_V2,R04,2026-01-07,9,4,59,932,0,932,68,2.208,0.01,163.522,0.1755,329.928,0,0.0,0.0,20.7,60.2,0.0,0.469,76.74,1.86,4.47,7.74,3.04,93.85,2.2,0.0,-93.85,17.545
FARM_V2,R04,2026-01-08,9,5,60,932,1,931,69,2.19,-0.012,160.768,0.1725,401.692,0,0.0,0.0,19.5,60.3,0.023,0.464,74.66,2.26,4.66,8.2,2.98,92.76,2.52,0.0,-92.76,0.0
FARM_V2,R04,2026-01-09,9,6,61,931,0,931,69,2.236,0.027,157.888,0.1696,289.541,0,0.0,0.0,19.7,60.3,0.014,0.471,74.43,1.86,4.65,7.87,3.25,92.06,2.22,0.0,-92.06,6.281
FARM_V2,R04,2026-01-10,9,7,62,931,0,931,69,2.214,-0.003,167.82,0.1803,377.055,0,0.0,0.0,20.8,64.7,0.0,0.448,75.25,1.86,5.34,8.05,2.81,93.31,2.48,0.0,-93.31,0.0
FARM_V2,R04,2026-01-11,10,1,63,931,0,931,69,2.257,0.031,176.483,0.1896,438.501,0,0.0,0.0,20.4,60.8,0.0,0.472,83.29,1.86,4.55,7.85,2.54,100.09,2.45,0.0,-100.09,6.115
FARM_V2,R04,2026-01-12,10,2,64,931,1,930,70,2.271,0.034,159.349,0.1712,340.746,0,0.0,0.0,22.6,59.1,0.0,0.462,73.58,2.26,5.2,7.76,2.27,91.07,2.43,0.0,-91.07,5.034
FARM_V2,R04,2026-01-13,10,3,65,930,3,927,73,2.265,0.016,168.072,0.1807,375.72,0,0.0,0.0,19.9,69.0,0.005,0.466,78.24,3.06,4.52,7.85,3.29,96.96,2.34,0.0,-96.96,11.295
FARM_V2,R04,2026-01-14,10,4,66,927,1,926,74,2.261,-0.002,173.483,0.1871,341.136,0,0.0,0.0,19.9,67.6,0.005,0.474,82.22,2.25,5.39,8.0,2.87,100.73,2.25,0.0,-100.73,0.0
FARM_V2,R04,2026-01-15,10,5,67,926,1,925,75,2.298,0.02,177.963,0.1922,337.99,0,0.0,0.0,20.6,64.9,0.0,0.456,81.19,2.25,5.29,7.69,2.72,99.14,2.46,0.0,-99.14,9.609
FARM_V2,R04,2026-01-16,10,6,68,925,1,924,76,2.318,0.024,177.94,0.1924,326.525,0,0.0,0.0,20.4,69.2,0.0,0.459,81.65,2.25,4.97,8.26,2.31,99.44,2.25,0.0,-99.44,8.015
FARM_V2,R04,2026-01-17,10,7,69,924,0,924,76,2.352,0.04,170.895,0.185,329.868,0,0.0,0.0,22.6,63.6,0.0,0.473,80.77,1.85,4.71,7.89,3.08,98.3,2.39,0.0,-98.3,4.624
